seed,child,subset,centre_s,auc_base,drop
11,30,all,0.0,0.6068973926213044,-0.006497590276396292
11,30,odd,0.0,0.6365182628560078,-0.005872420728527783
11,30,even,0.0,0.5746941489361701,-0.007034574468085308
11,30,first200,0.0,0.7166214587100663,-0.007007233273056079
11,30,first400,0.0,0.655967172879276,-0.009280564503758248
11,30,first800,0.0,0.6053324779595447,-0.01005064201634931
11,33,all,0.0,0.5180713652216242,0.004717893318929578
11,33,odd,0.0,0.5231958762886597,0.0027500265703049864
11,33,even,0.0,0.5157856683804627,0.00641334618680367
11,33,first200,0.0,0.4779234478601567,-0.027576853526220524
11,33,first400,0.0,0.5261328125,-0.010761718749999982
11,33,first800,0.0,0.510361328125,6.347656249994227e-05
11,37,all,0.0,0.5094282837568673,-0.001991813863900127
11,37,odd,0.0,0.49228395061728397,-0.005798728020950217
11,37,even,0.0,0.5259649122807017,-0.00148606811145513
11,37,first200,0.0,0.5050262237762237,0.027025058275058245
11,37,first400,0.0,0.5262055652680653,0.031049679487179516
11,37,first800,0.0,0.5094282837568673,-0.001991813863900127
11,42,all,0.0,0.5258977991133496,-0.012748878570866484
11,42,odd,0.0,0.5340392343485617,-0.007468802876480551
11,42,even,0.0,0.5185079133694295,-0.01589181591003741
11,42,first200,0.0,0.5436416628317227,0.004908728332566392
11,42,first400,0.0,0.5545960014196143,0.005008083914980754
11,42,first800,0.0,0.536260165823023,-0.014412933007102446
11,48,all,0.0,0.6003431708991077,-0.018320046460060246
11,48,odd,0.0,0.6349215594905251,-0.012309723516620075
11,48,even,0.0,0.5593137254901961,-0.03125583566760037
11,48,first200,0.0,0.6748040988547318,-0.010849909584086714
11,48,first400,0.0,0.6486023206751055,-0.015577908378541228
11,48,first800,0.0,0.6003431708991077,-0.018320046460060246
11,49,all,0.0,0.5575354201831109,0.021543015702521595
11,49,odd,0.0,0.5912951995012469,0.009260702410640143
11,49,even,0.0,0.5282997481108312,0.03146095717884134
11,49,first200,0.0,0.5018315018315019,-0.008998248128682884
11,49,first400,0.0,0.5351748885997082,0.02472494972199213
11,49,first800,0.0,0.5491773236520688,0.022684272567879415
11,57,all,0.0,0.6094423558897243,0.006406641604009944
11,57,odd,0.0,0.6321553884711779,-0.008233082706767036
11,57,even,0.0,0.5877944862155389,0.01924812030075196
11,57,first200,0.0,0.641500904159132,0.005952380952380931
11,57,first400,0.0,0.6452868538119343,0.00655775425678784
11,57,first800,0.0,0.6180513029870042,0.007236656654905249
11,66,all,0.0,0.6162898550724638,0.0075900621118013545
11,66,odd,0.0,0.5650740497807851,0.007922808713363594
11,66,even,0.0,0.6637606783118704,0.006311360448807757
11,66,first200,0.0,0.619982224855577,-0.005184417123389129
11,66,first400,0.0,0.6394665461121157,0.0036354731766123916
11,66,first800,0.0,0.6182739258988164,0.010001829896659098
11,7,all,0.03999999999999998,0.40468341480050024,-0.007616232806638534
11,7,odd,0.03999999999999998,0.46978173147468816,0.03448275862068961
11,7,even,0.03999999999999998,0.3418560606060606,-0.04685245310245306
11,7,first200,0.03999999999999998,0.39676330725571407,-0.023469857340082834
11,7,first400,0.03999999999999998,0.41851966690290576,-0.024960134656272115
11,7,first800,0.03999999999999998,0.40468341480050024,-0.007616232806638534
11,12,all,0.03999999999999998,0.5546444150434247,0.0033239890488477863
11,12,odd,0.03999999999999998,0.5558784778733628,0.008822237722493464
11,12,even,0.03999999999999998,0.5548378522062732,-0.0022328548644338087
11,12,first200,0.03999999999999998,0.5382727412179783,0.04962417548703796
11,12,first400,0.03999999999999998,0.5433203125,0.01839843750000003
11,12,first800,0.03999999999999998,0.5568932191249915,-0.0011430645905081693
11,14,all,0.03999999999999998,0.5205811293597552,0.005477806050324996
11,14,odd,0.03999999999999998,0.5361474766402472,0.020726241422096225
11,14,even,0.03999999999999998,0.5036147722823959,-0.011457653660446265
11,14,first200,0.03999999999999998,0.5617088607594938,0.02343279083785421
11,14,first400,0.03999999999999998,0.568549624175487,0.020612824052768763
11,14,first800,0.03999999999999998,0.5459763411386191,0.021500986595903826
11,21,all,0.03999999999999998,0.5856978653530378,-0.0009811165845647896
11,21,odd,0.03999999999999998,0.5578415356340617,-0.039207678170308236
11,21,even,0.03999999999999998,0.6093184272375024,0.034809121514323915
11,21,first200,0.03999999999999998,0.6398437499999999,-0.03734375000000001
11,21,first400,0.03999999999999998,0.5969366424689293,-0.010584926456615129
11,21,first800,0.03999999999999998,0.595595703125,-0.003061523437499991
11,23,all,0.03999999999999998,0.5673223350253807,0.03327411167512684
11,23,odd,0.03999999999999998,0.5056999662416578,0.006946428107715064
11,23,even,0.03999999999999998,0.6235691406153006,0.0581903508554118
11,23,first200,0.03999999999999998,0.5662296564195298,-0.016802290536467757
11,23,first400,0.03999999999999998,0.5321751802423685,0.023316459579690196
11,23,first800,0.03999999999999998,0.5360083204541257,0.02559803264028615
11,24,all,0.03999999999999998,0.4970197131613794,0.004314701878065597
11,24,odd,0.03999999999999998,0.5010589557399723,-6.843591516836334e-05
11,24,even,0.03999999999999998,0.49329243733928185,0.00918610775474804
11,24,first200,0.03999999999999998,0.478025770823746,0.011159687068568847
11,24,first400,0.03999999999999998,0.47861275591160646,0.009849452378188017
11,24,first800,0.03999999999999998,0.49168826274535715,0.002562163670134232
11,24,rec:B4c144b0e31ac,0.03999999999999998,0.5001383224608905,0.00335097316544275
11,24,rec:Bf454d333d715,0.03999999999999998,0.4903263167221498,0.0037941597154538265
11,29,all,0.03999999999999998,0.5807775087436104,0.003951439332795181
11,29,odd,0.03999999999999998,0.6226215644820297,0.04102801268498957
11,29,even,0.03999999999999998,0.5380241161962181,-0.02658262537681555
11,29,first200,0.03999999999999998,0.60625,0.02335937499999996
11,29,first400,0.03999999999999998,0.5805064500716675,0.011685777990125823
11,29,first800,0.03999999999999998,0.5807775087436104,0.003951439332795181
11,30,all,0.03999999999999998,0.6068973926213044,-0.008759714298548937
11,30,odd,0.03999999999999998,0.6365182628560078,0.006182802373798868
11,30,even,0.03999999999999998,0.5746941489361701,-0.025252659574468206
11,30,first200,0.03999999999999998,0.7166214587100663,0.009493670886076111
11,30,first400,0.03999999999999998,0.655967172879276,-0.015032980518484451
11,30,first800,0.03999999999999998,0.6053324779595447,-0.019809679332030927
11,33,all,0.03999999999999998,0.5180713652216242,0.014737164996232344
11,33,odd,0.03999999999999998,0.5231958762886597,0.021216388564140543
11,33,even,0.03999999999999998,0.5157856683804627,0.011661846615252713
11,33,first200,0.03999999999999998,0.4779234478601567,-0.03563893911995175
11,33,first400,0.03999999999999998,0.5261328125,0.008144531250000031
11,33,first800,0.03999999999999998,0.510361328125,0.013271484375000031
11,37,all,0.03999999999999998,0.5094282837568673,0.0015868846717883578
11,37,odd,0.03999999999999998,0.49228395061728397,-4.6763935652782695e-05
11,37,even,0.03999999999999998,0.5259649122807017,-0.0002683178534572672
11,37,first200,0.03999999999999998,0.5050262237762237,0.03146853146853146
11,37,first400,0.03999999999999998,0.5262055652680653,0.03518356643356646
11,37,first800,0.03999999999999998,0.5094282837568673,0.0015868846717883578
11,42,all,0.03999999999999998,0.5258977991133496,-0.015991841767005077
11,42,odd,0.03999999999999998,0.5340392343485617,-0.01574397208121836
11,42,even,0.03999999999999998,0.5185079133694295,-0.01617815493544339
11,42,first200,0.03999999999999998,0.5436416628317227,-0.005829114894922549
11,42,first400,0.03999999999999998,0.5545960014196143,0.009464095587365384
11,42,first800,0.03999999999999998,0.536260165823023,-0.015750215451060368
11,48,all,0.03999999999999998,0.6003431708991077,-0.024766379810992056
11,48,odd,0.03999999999999998,0.6349215594905251,-0.009106088847468108
11,48,even,0.03999999999999998,0.5593137254901961,-0.04530812324929978
11,48,first200,0.03999999999999998,0.6748040988547318,0.026522001205545598
11,48,first400,0.03999999999999998,0.6486023206751055,-0.011810578661844429
11,48,first800,0.03999999999999998,0.6003431708991077,-0.024766379810992056
11,49,all,0.03999999999999998,0.5575354201831109,0.038987775561352356
11,49,odd,0.03999999999999998,0.5912951995012469,0.038731296758104716
11,49,even,0.03999999999999998,0.5282997481108312,0.041083123425692814
11,49,first200,0.03999999999999998,0.5018315018315019,-0.002548176461219853
11,49,first400,0.03999999999999998,0.5351748885997082,0.03797468354430378
11,49,first800,0.03999999999999998,0.5491773236520688,0.03849887569216748
11,57,all,0.03999999999999998,0.6094423558897243,0.02759398496240595
11,57,odd,0.03999999999999998,0.6321553884711779,0.012894736842105292
11,57,even,0.03999999999999998,0.5877944862155389,0.041829573934837105
11,57,first200,0.03999999999999998,0.641500904159132,0.015822784810126556
11,57,first400,0.03999999999999998,0.6452868538119343,0.028800429513729076
11,57,first800,0.03999999999999998,0.6180513029870042,0.03363660222202791
11,66,all,0.03999999999999998,0.6162898550724638,0.018960662525880023
11,66,odd,0.03999999999999998,0.5650740497807851,0.0179169399661685
11,66,even,0.03999999999999998,0.6637606783118704,0.019906285860002426
11,66,first200,0.03999999999999998,0.619982224855577,0.030439934824470494
11,66,first400,0.03999999999999998,0.6394665461121157,0.017197860156720868
11,66,first800,0.03999999999999998,0.6182739258988164,0.024260577284240803
11,7,all,0.08000000000000002,0.40468341480050024,0.0035239286120269386
11,7,odd,0.08000000000000002,0.46978173147468816,0.03150220102714596
11,7,even,0.08000000000000002,0.3418560606060606,-0.02484668109668109
11,7,first200,0.08000000000000002,0.39676330725571407,-0.014572787237306373
11,7,first400,0.08000000000000002,0.41851966690290576,-0.008637491141034737
11,7,first800,0.08000000000000002,0.40468341480050024,0.0035239286120269386
11,12,all,0.08000000000000002,0.5546444150434247,0.001722579546496461
11,12,odd,0.08000000000000002,0.5558784778733628,-0.00375881577927617
11,12,even,0.08000000000000002,0.5548378522062732,0.008785220627325896
11,12,first200,0.08000000000000002,0.5382727412179783,0.037352354655622144
11,12,first400,0.08000000000000002,0.5433203125,0.022597656249999987
11,12,first800,0.08000000000000002,0.5568932191249915,0.0018544137991934884
11,14,all,0.08000000000000002,0.5205811293597552,0.007572544786285218
11,14,odd,0.08000000000000002,0.5361474766402472,0.01634549644222738
11,14,even,0.08000000000000002,0.5036147722823959,-0.0004828396189482387
11,14,first200,0.08000000000000002,0.5617088607594938,0.003013863773357439
11,14,first400,0.08000000000000002,0.568549624175487,0.0036048473692285032
11,14,first800,0.08000000000000002,0.5459763411386191,0.015051662632801666
11,21,all,0.08000000000000002,0.5856978653530378,-0.003066502463054177
11,21,odd,0.08000000000000002,0.5578415356340617,-0.027993329249200172
11,21,even,0.08000000000000002,0.6093184272375024,0.017753922378199838
11,21,first200,0.08000000000000002,0.6398437499999999,-0.02156250000000004
11,21,first400,0.08000000000000002,0.5969366424689293,-0.01761620614951931
11,21,first800,0.08000000000000002,0.595595703125,-0.00633789062500012
11,23,all,0.08000000000000002,0.5673223350253807,0.006443527918781666
11,23,odd,0.08000000000000002,0.5056999662416578,-0.002402035887714482
11,23,even,0.08000000000000002,0.6235691406153006,0.015903955503687395
11,23,first200,0.08000000000000002,0.5662296564195298,-0.014089813140446106
11,23,first400,0.08000000000000002,0.5321751802423685,0.0040266912103084085
11,23,first800,0.08000000000000002,0.5360083204541257,0.0030521292003227174
11,24,all,0.08000000000000002,0.4970197131613794,0.004836904828512345
11,24,odd,0.08000000000000002,0.5010589557399723,-0.002225968188105165
11,24,even,0.08000000000000002,0.49329243733928185,0.013542925302847175
11,24,first200,0.08000000000000002,0.478025770823746,0.006883724497622312
11,24,first400,0.08000000000000002,0.47861275591160646,0.0067049808429118785
11,24,first800,0.08000000000000002,0.49168826274535715,0.008475696152349665
11,24,rec:B4c144b0e31ac,0.08000000000000002,0.5001383224608905,0.003658852191295636
11,24,rec:Bf454d333d715,0.08000000000000002,0.4903263167221498,0.005569408756629535
11,29,all,0.08000000000000002,0.5807775087436104,-0.004422249125638933
11,29,odd,0.08000000000000002,0.6226215644820297,0.01823467230443976
11,29,even,0.08000000000000002,0.5380241161962181,-0.024047684297067717
11,29,first200,0.08000000000000002,0.60625,0.018046874999999907
11,29,first400,0.08000000000000002,0.5805064500716675,-0.0025879917184264967
11,29,first800,0.08000000000000002,0.5807775087436104,-0.004422249125638933
11,30,all,0.08000000000000002,0.6068973926213044,-0.017336533463392145
11,30,odd,0.08000000000000002,0.6365182628560078,-0.003774240806495799
11,30,even,0.08000000000000002,0.5746941489361701,-0.0322739361702129
11,30,first200,0.08000000000000002,0.7166214587100663,0.008288125376732958
11,30,first400,0.08000000000000002,0.655967172879276,-0.0201334560515416
11,30,first800,0.08000000000000002,0.6053324779595447,-0.02439273321085933
11,33,all,0.08000000000000002,0.5180713652216242,0.017471209181053604
11,33,odd,0.08000000000000002,0.5231958762886597,0.02421883303220318
11,33,even,0.08000000000000002,0.5157856683804627,0.013924592973436178
11,33,first200,0.08000000000000002,0.4779234478601567,-0.01695298372513565
11,33,first400,0.08000000000000002,0.5261328125,0.02433593749999996
11,33,first800,0.08000000000000002,0.510361328125,0.021376953124999987
11,37,all,0.08000000000000002,0.5094282837568673,0.00849256900212314
11,37,odd,0.08000000000000002,0.49228395061728397,0.02204919566030683
11,37,even,0.08000000000000002,0.5259649122807017,-0.005902992776057769
11,37,first200,0.08000000000000002,0.5050262237762237,0.03991841491841486
11,37,first400,0.08000000000000002,0.5262055652680653,0.028281614219114237
11,37,first800,0.08000000000000002,0.5094282837568673,0.00849256900212314
11,42,all,0.08000000000000002,0.5258977991133496,-0.021310432569974558
11,42,odd,0.08000000000000002,0.5340392343485617,-0.02059538917089687
11,42,even,0.08000000000000002,0.5185079133694295,-0.022126197417742466
11,42,first200,0.08000000000000002,0.5436416628317227,-0.020478601012425268
11,42,first400,0.08000000000000002,0.5545960014196143,-0.006881186166647013
11,42,first800,0.08000000000000002,0.536260165823023,-0.018959693316559556
11,48,all,0.08000000000000002,0.6003431708991077,-0.012127131619238729
11,48,odd,0.08000000000000002,0.6349215594905251,-0.007378067722895176
11,48,even,0.08000000000000002,0.5593137254901961,-0.015873015873015817
11,48,first200,0.08000000000000002,0.6748040988547318,0.03691983122362885
11,48,first400,0.08000000000000002,0.6486023206751055,-0.001714135021097074
11,48,first800,0.08000000000000002,0.6003431708991077,-0.012127131619238729
11,49,all,0.08000000000000002,0.5575354201831109,0.0130971561556954
11,49,odd,0.08000000000000002,0.5912951995012469,0.015274314214463902
11,49,even,0.08000000000000002,0.5282997481108312,0.013186397984886633
11,49,first200,0.08000000000000002,0.5018315018315019,0.004698200350374382
11,49,first400,0.08000000000000002,0.5351748885997082,0.00859655349185695
11,49,first800,0.08000000000000002,0.5491773236520688,0.0115253935077414
11,57,all,0.08000000000000002,0.6094423558897243,0.018850250626566423
11,57,odd,0.08000000000000002,0.6321553884711779,0.016340852130325767
11,57,even,0.08000000000000002,0.5877944862155389,0.023295739348370814
11,57,first200,0.08000000000000002,0.641500904159132,0.007308619650391757
11,57,first400,0.08000000000000002,0.6452868538119343,0.02904970087436709
11,57,first800,0.08000000000000002,0.6180513029870042,0.02604515984797684
11,66,all,0.08000000000000002,0.6162898550724638,0.01005383022774331
11,66,odd,0.08000000000000002,0.5650740497807851,0.007474022163151295
11,66,even,0.08000000000000002,0.6637606783118704,0.012893663139104783
11,66,first200,0.08000000000000002,0.619982224855577,0.037698118797215185
11,66,first400,0.08000000000000002,0.6394665461121157,0.010981766124171233
11,66,first800,0.08000000000000002,0.6182739258988164,0.014167252554632137
11,7,all,0.12,0.40468341480050024,-0.008286915994088817
11,7,odd,0.12,0.46978173147468816,-0.00940022010271463
11,7,even,0.12,0.3418560606060606,-0.007665945165945209
11,7,first200,0.12,0.39676330725571407,-0.023239760699493794
11,7,first400,0.12,0.41851966690290576,-0.0007087172218284143
11,7,first800,0.12,0.40468341480050024,-0.008286915994088817
11,12,all,0.12,0.5546444150434247,0.027518699485191034
