fit_index,packet,mode,population,family,view,outer_fold,inner_fold,fit_stage,neural,reserved_index,C,window,n_fit_groups,n_validation_groups,lam,penalty,record_index,world_index,mechanism
4796,G0,R_SUP,P_bal,logistic,within_child,0.0,,training_child_C_selection,False,,1.0,,,,,,3.0,,
4797,G0,R_SUP,P_bal,logistic,within_child,0.0,,training_child_C_selection,False,,10.0,,,,,,3.0,,
4798,G0,R_SUP,P_bal,logistic,within_child,0.0,,training_child_C_selection,False,,0.01,,,,,,4.0,,
4799,G0,R_SUP,P_bal,logistic,within_child,0.0,,training_child_C_selection,False,,0.1,,,,,,4.0,,
4800,G0,R_SUP,P_bal,logistic,within_child,0.0,,training_child_C_selection,False,,1.0,,,,,,4.0,,
4801,G0,R_SUP,P_bal,logistic,within_child,0.0,,training_child_C_selection,False,,10.0,,,,,,4.0,,
4802,G0,R_SUP,P_bal,logistic,within_child,0.0,,training_child_C_selection,False,,0.01,,,,,,5.0,,
4803,G0,R_SUP,P_bal,logistic,within_child,0.0,,training_child_C_selection,False,,0.1,,,,,,5.0,,
4804,G0,R_SUP,P_bal,logistic,within_child,0.0,,training_child_C_selection,False,,1.0,,,,,,5.0,,
4805,G0,R_SUP,P_bal,logistic,within_child,0.0,,training_child_C_selection,False,,10.0,,,,,,5.0,,
4806,G0,R_SUP,P_bal,logistic,within_child,0.0,,training_child_C_selection,False,,0.01,,,,,,6.0,,
4807,G0,R_SUP,P_bal,logistic,within_child,0.0,,training_child_C_selection,False,,0.1,,,,,,6.0,,
4808,G0,R_SUP,P_bal,logistic,within_child,0.0,,training_child_C_selection,False,,1.0,,,,,,6.0,,
4809,G0,R_SUP,P_bal,logistic,within_child,0.0,,training_child_C_selection,False,,10.0,,,,,,6.0,,
4810,G0,R_SUP,P_bal,logistic,within_child,0.0,,training_child_C_selection,False,,0.01,,,,,,7.0,,
4811,G0,R_SUP,P_bal,logistic,within_child,0.0,,training_child_C_selection,False,,0.1,,,,,,7.0,,
4812,G0,R_SUP,P_bal,logistic,within_child,0.0,,training_child_C_selection,False,,1.0,,,,,,7.0,,
4813,G0,R_SUP,P_bal,logistic,within_child,0.0,,training_child_C_selection,False,,10.0,,,,,,7.0,,
4814,G0,R_SUP,P_bal,logistic,within_child,0.0,,training_child_C_selection,False,,0.01,,,,,,8.0,,
4815,G0,R_SUP,P_bal,logistic,within_child,0.0,,training_child_C_selection,False,,0.1,,,,,,8.0,,
4816,G0,R_SUP,P_bal,logistic,within_child,0.0,,training_child_C_selection,False,,1.0,,,,,,8.0,,
4817,G0,R_SUP,P_bal,logistic,within_child,0.0,,training_child_C_selection,False,,10.0,,,,,,8.0,,
4818,G0,R_SUP,P_bal,logistic,within_child,0.0,,training_child_C_selection,False,,0.01,,,,,,9.0,,
4819,G0,R_SUP,P_bal,logistic,within_child,0.0,,training_child_C_selection,False,,0.1,,,,,,9.0,,
4820,G0,R_SUP,P_bal,logistic,within_child,0.0,,training_child_C_selection,False,,1.0,,,,,,9.0,,
4821,G0,R_SUP,P_bal,logistic,within_child,0.0,,training_child_C_selection,False,,10.0,,,,,,9.0,,
4822,G0,R_SUP,P_bal,logistic,within_child,0.0,,heldout_child_calibration,False,,,,,,,,0.0,,
4823,G0,R_SUP,P_bal,logistic,within_child,0.0,,heldout_child_calibration,False,,,,,,,,1.0,,
4824,G0,R_SUP,P_bal,logistic,within_child,0.0,,heldout_child_calibration,False,,,,,,,,2.0,,
4825,G0,R_SUP,P_bal,logistic,within_child,0.0,,heldout_child_calibration,False,,,,,,,,3.0,,
4826,G0,R_SUP,P_bal,logistic,within_child,0.0,,heldout_child_calibration,False,,,,,,,,4.0,,
4827,G0,R_SUP,P_bal,logistic,within_child,0.0,,heldout_child_calibration,False,,,,,,,,5.0,,
4828,G0,R_SUP,P_bal,logistic,within_child,0.0,,heldout_child_calibration,False,,,,,,,,6.0,,
4829,G0,R_SUP,P_bal,logistic,within_child,0.0,,heldout_child_calibration,False,,,,,,,,7.0,,
4830,G0,R_SUP,P_bal,logistic,within_child,0.0,,heldout_child_calibration,False,,,,,,,,8.0,,
4831,G0,R_SUP,P_bal,logistic,within_child,0.0,,heldout_child_calibration,False,,,,,,,,9.0,,
4832,G0,R_SUP,P_bal,logistic,within_child,0.0,,heldout_child_calibration,False,,,,,,,,10.0,,
4833,G0,R_SIM,P_bal,logistic,within_child,0.0,,training_child_C_selection,False,,0.01,,,,,,0.0,,
4834,G0,R_SIM,P_bal,logistic,within_child,0.0,,training_child_C_selection,False,,0.1,,,,,,0.0,,
4835,G0,R_SIM,P_bal,logistic,within_child,0.0,,training_child_C_selection,False,,1.0,,,,,,0.0,,
4836,G0,R_SIM,P_bal,logistic,within_child,0.0,,training_child_C_selection,False,,10.0,,,,,,0.0,,
4837,G0,R_SIM,P_bal,logistic,within_child,0.0,,training_child_C_selection,False,,0.01,,,,,,1.0,,
4838,G0,R_SIM,P_bal,logistic,within_child,0.0,,training_child_C_selection,False,,0.1,,,,,,1.0,,
4839,G0,R_SIM,P_bal,logistic,within_child,0.0,,training_child_C_selection,False,,1.0,,,,,,1.0,,
4840,G0,R_SIM,P_bal,logistic,within_child,0.0,,training_child_C_selection,False,,10.0,,,,,,1.0,,
4841,G0,R_SIM,P_bal,logistic,within_child,0.0,,training_child_C_selection,False,,0.01,,,,,,2.0,,
4842,G0,R_SIM,P_bal,logistic,within_child,0.0,,training_child_C_selection,False,,0.1,,,,,,2.0,,
4843,G0,R_SIM,P_bal,logistic,within_child,0.0,,training_child_C_selection,False,,1.0,,,,,,2.0,,
4844,G0,R_SIM,P_bal,logistic,within_child,0.0,,training_child_C_selection,False,,10.0,,,,,,2.0,,
4845,G0,R_SIM,P_bal,logistic,within_child,0.0,,training_child_C_selection,False,,0.01,,,,,,3.0,,
4846,G0,R_SIM,P_bal,logistic,within_child,0.0,,training_child_C_selection,False,,0.1,,,,,,3.0,,
4847,G0,R_SIM,P_bal,logistic,within_child,0.0,,training_child_C_selection,False,,1.0,,,,,,3.0,,
4848,G0,R_SIM,P_bal,logistic,within_child,0.0,,training_child_C_selection,False,,10.0,,,,,,3.0,,
4849,G0,R_SIM,P_bal,logistic,within_child,0.0,,training_child_C_selection,False,,0.01,,,,,,4.0,,
4850,G0,R_SIM,P_bal,logistic,within_child,0.0,,training_child_C_selection,False,,0.1,,,,,,4.0,,
4851,G0,R_SIM,P_bal,logistic,within_child,0.0,,training_child_C_selection,False,,1.0,,,,,,4.0,,
4852,G0,R_SIM,P_bal,logistic,within_child,0.0,,training_child_C_selection,False,,10.0,,,,,,4.0,,
4853,G0,R_SIM,P_bal,logistic,within_child,0.0,,training_child_C_selection,False,,0.01,,,,,,5.0,,
4854,G0,R_SIM,P_bal,logistic,within_child,0.0,,training_child_C_selection,False,,0.1,,,,,,5.0,,
4855,G0,R_SIM,P_bal,logistic,within_child,0.0,,training_child_C_selection,False,,1.0,,,,,,5.0,,
4856,G0,R_SIM,P_bal,logistic,within_child,0.0,,training_child_C_selection,False,,10.0,,,,,,5.0,,
4857,G0,R_SIM,P_bal,logistic,within_child,0.0,,training_child_C_selection,False,,0.01,,,,,,6.0,,
4858,G0,R_SIM,P_bal,logistic,within_child,0.0,,training_child_C_selection,False,,0.1,,,,,,6.0,,
4859,G0,R_SIM,P_bal,logistic,within_child,0.0,,training_child_C_selection,False,,1.0,,,,,,6.0,,
4860,G0,R_SIM,P_bal,logistic,within_child,0.0,,training_child_C_selection,False,,10.0,,,,,,6.0,,
4861,G0,R_SIM,P_bal,logistic,within_child,0.0,,training_child_C_selection,False,,0.01,,,,,,7.0,,
4862,G0,R_SIM,P_bal,logistic,within_child,0.0,,training_child_C_selection,False,,0.1,,,,,,7.0,,
4863,G0,R_SIM,P_bal,logistic,within_child,0.0,,training_child_C_selection,False,,1.0,,,,,,7.0,,
4864,G0,R_SIM,P_bal,logistic,within_child,0.0,,training_child_C_selection,False,,10.0,,,,,,7.0,,
4865,G0,R_SIM,P_bal,logistic,within_child,0.0,,training_child_C_selection,False,,0.01,,,,,,8.0,,
4866,G0,R_SIM,P_bal,logistic,within_child,0.0,,training_child_C_selection,False,,0.1,,,,,,8.0,,
4867,G0,R_SIM,P_bal,logistic,within_child,0.0,,training_child_C_selection,False,,1.0,,,,,,8.0,,
4868,G0,R_SIM,P_bal,logistic,within_child,0.0,,training_child_C_selection,False,,10.0,,,,,,8.0,,
4869,G0,R_SIM,P_bal,logistic,within_child,0.0,,training_child_C_selection,False,,0.01,,,,,,9.0,,
4870,G0,R_SIM,P_bal,logistic,within_child,0.0,,training_child_C_selection,False,,0.1,,,,,,9.0,,
4871,G0,R_SIM,P_bal,logistic,within_child,0.0,,training_child_C_selection,False,,1.0,,,,,,9.0,,
4872,G0,R_SIM,P_bal,logistic,within_child,0.0,,training_child_C_selection,False,,10.0,,,,,,9.0,,
4873,G0,R_SIM,P_bal,logistic,within_child,0.0,,heldout_child_calibration,False,,,,,,,,0.0,,
4874,G0,R_SIM,P_bal,logistic,within_child,0.0,,heldout_child_calibration,False,,,,,,,,1.0,,
4875,G0,R_SIM,P_bal,logistic,within_child,0.0,,heldout_child_calibration,False,,,,,,,,2.0,,
4876,G0,R_SIM,P_bal,logistic,within_child,0.0,,heldout_child_calibration,False,,,,,,,,3.0,,
4877,G0,R_SIM,P_bal,logistic,within_child,0.0,,heldout_child_calibration,False,,,,,,,,4.0,,
4878,G0,R_SIM,P_bal,logistic,within_child,0.0,,heldout_child_calibration,False,,,,,,,,5.0,,
4879,G0,R_SIM,P_bal,logistic,within_child,0.0,,heldout_child_calibration,False,,,,,,,,6.0,,
4880,G0,R_SIM,P_bal,logistic,within_child,0.0,,heldout_child_calibration,False,,,,,,,,7.0,,
4881,G0,R_SIM,P_bal,logistic,within_child,0.0,,heldout_child_calibration,False,,,,,,,,8.0,,
4882,G0,R_SIM,P_bal,logistic,within_child,0.0,,heldout_child_calibration,False,,,,,,,,9.0,,
4883,G0,R_SIM,P_bal,logistic,within_child,0.0,,heldout_child_calibration,False,,,,,,,,10.0,,
4884,G0,L0,P_bal,logistic,within_child,1.0,,training_child_C_selection,False,,0.01,,,,,,0.0,,
4885,G0,L0,P_bal,logistic,within_child,1.0,,training_child_C_selection,False,,0.1,,,,,,0.0,,
4886,G0,L0,P_bal,logistic,within_child,1.0,,training_child_C_selection,False,,1.0,,,,,,0.0,,
4887,G0,L0,P_bal,logistic,within_child,1.0,,training_child_C_selection,False,,10.0,,,,,,0.0,,
4888,G0,L0,P_bal,logistic,within_child,1.0,,training_child_C_selection,False,,0.01,,,,,,1.0,,
4889,G0,L0,P_bal,logistic,within_child,1.0,,training_child_C_selection,False,,0.1,,,,,,1.0,,
4890,G0,L0,P_bal,logistic,within_child,1.0,,training_child_C_selection,False,,1.0,,,,,,1.0,,
4891,G0,L0,P_bal,logistic,within_child,1.0,,training_child_C_selection,False,,10.0,,,,,,1.0,,
4892,G0,L0,P_bal,logistic,within_child,1.0,,training_child_C_selection,False,,0.01,,,,,,2.0,,
4893,G0,L0,P_bal,logistic,within_child,1.0,,training_child_C_selection,False,,0.1,,,,,,2.0,,
4894,G0,L0,P_bal,logistic,within_child,1.0,,training_child_C_selection,False,,1.0,,,,,,2.0,,
4895,G0,L0,P_bal,logistic,within_child,1.0,,training_child_C_selection,False,,10.0,,,,,,2.0,,
4896,G0,L0,P_bal,logistic,within_child,1.0,,training_child_C_selection,False,,0.01,,,,,,3.0,,
4897,G0,L0,P_bal,logistic,within_child,1.0,,training_child_C_selection,False,,0.1,,,,,,3.0,,
4898,G0,L0,P_bal,logistic,within_child,1.0,,training_child_C_selection,False,,1.0,,,,,,3.0,,
4899,G0,L0,P_bal,logistic,within_child,1.0,,training_child_C_selection,False,,10.0,,,,,,3.0,,
4900,G0,L0,P_bal,logistic,within_child,1.0,,training_child_C_selection,False,,0.01,,,,,,4.0,,
4901,G0,L0,P_bal,logistic,within_child,1.0,,training_child_C_selection,False,,0.1,,,,,,4.0,,
4902,G0,L0,P_bal,logistic,within_child,1.0,,training_child_C_selection,False,,1.0,,,,,,4.0,,
4903,G0,L0,P_bal,logistic,within_child,1.0,,training_child_C_selection,False,,10.0,,,,,,4.0,,
4904,G0,L0,P_bal,logistic,within_child,1.0,,training_child_C_selection,False,,0.01,,,,,,5.0,,
4905,G0,L0,P_bal,logistic,within_child,1.0,,training_child_C_selection,False,,0.1,,,,,,5.0,,
4906,G0,L0,P_bal,logistic,within_child,1.0,,training_child_C_selection,False,,1.0,,,,,,5.0,,
4907,G0,L0,P_bal,logistic,within_child,1.0,,training_child_C_selection,False,,10.0,,,,,,5.0,,
4908,G0,L0,P_bal,logistic,within_child,1.0,,training_child_C_selection,False,,0.01,,,,,,6.0,,
4909,G0,L0,P_bal,logistic,within_child,1.0,,training_child_C_selection,False,,0.1,,,,,,6.0,,
4910,G0,L0,P_bal,logistic,within_child,1.0,,training_child_C_selection,False,,1.0,,,,,,6.0,,
4911,G0,L0,P_bal,logistic,within_child,1.0,,training_child_C_selection,False,,10.0,,,,,,6.0,,
4912,G0,L0,P_bal,logistic,within_child,1.0,,training_child_C_selection,False,,0.01,,,,,,7.0,,
4913,G0,L0,P_bal,logistic,within_child,1.0,,training_child_C_selection,False,,0.1,,,,,,7.0,,
4914,G0,L0,P_bal,logistic,within_child,1.0,,training_child_C_selection,False,,1.0,,,,,,7.0,,
4915,G0,L0,P_bal,logistic,within_child,1.0,,training_child_C_selection,False,,10.0,,,,,,7.0,,
4916,G0,L0,P_bal,logistic,within_child,1.0,,training_child_C_selection,False,,0.01,,,,,,8.0,,
4917,G0,L0,P_bal,logistic,within_child,1.0,,training_child_C_selection,False,,0.1,,,,,,8.0,,
4918,G0,L0,P_bal,logistic,within_child,1.0,,training_child_C_selection,False,,1.0,,,,,,8.0,,
4919,G0,L0,P_bal,logistic,within_child,1.0,,training_child_C_selection,False,,10.0,,,,,,8.0,,
4920,G0,L0,P_bal,logistic,within_child,1.0,,training_child_C_selection,False,,0.01,,,,,,9.0,,
4921,G0,L0,P_bal,logistic,within_child,1.0,,training_child_C_selection,False,,0.1,,,,,,9.0,,
4922,G0,L0,P_bal,logistic,within_child,1.0,,training_child_C_selection,False,,1.0,,,,,,9.0,,
4923,G0,L0,P_bal,logistic,within_child,1.0,,training_child_C_selection,False,,10.0,,,,,,9.0,,
4924,G0,L0,P_bal,logistic,within_child,1.0,,heldout_child_calibration,False,,,,,,,,0.0,,
4925,G0,L0,P_bal,logistic,within_child,1.0,,heldout_child_calibration,False,,,,,,,,1.0,,
4926,G0,L0,P_bal,logistic,within_child,1.0,,heldout_child_calibration,False,,,,,,,,2.0,,
4927,G0,L0,P_bal,logistic,within_child,1.0,,heldout_child_calibration,False,,,,,,,,3.0,,
4928,G0,L0,P_bal,logistic,within_child,1.0,,heldout_child_calibration,False,,,,,,,,4.0,,
4929,G0,L0,P_bal,logistic,within_child,1.0,,heldout_child_calibration,False,,,,,,,,5.0,,
4930,G0,L0,P_bal,logistic,within_child,1.0,,heldout_child_calibration,False,,,,,,,,6.0,,
4931,G0,L0,P_bal,logistic,within_child,1.0,,heldout_child_calibration,False,,,,,,,,7.0,,
4932,G0,L0,P_bal,logistic,within_child,1.0,,heldout_child_calibration,False,,,,,,,,8.0,,
4933,G0,L0,P_bal,logistic,within_child,1.0,,heldout_child_calibration,False,,,,,,,,9.0,,
4934,G0,L0,P_bal,logistic,within_child,1.0,,heldout_child_calibration,False,,,,,,,,10.0,,
4935,G0,R_RAND,P_bal,logistic,within_child,1.0,,training_child_C_selection,False,,0.01,,,,,,0.0,,
4936,G0,R_RAND,P_bal,logistic,within_child,1.0,,training_child_C_selection,False,,0.1,,,,,,0.0,,
4937,G0,R_RAND,P_bal,logistic,within_child,1.0,,training_child_C_selection,False,,1.0,,,,,,0.0,,
4938,G0,R_RAND,P_bal,logistic,within_child,1.0,,training_child_C_selection,False,,10.0,,,,,,0.0,,
4939,G0,R_RAND,P_bal,logistic,within_child,1.0,,training_child_C_selection,False,,0.01,,,,,,1.0,,
4940,G0,R_RAND,P_bal,logistic,within_child,1.0,,training_child_C_selection,False,,0.1,,,,,,1.0,,
4941,G0,R_RAND,P_bal,logistic,within_child,1.0,,training_child_C_selection,False,,1.0,,,,,,1.0,,
4942,G0,R_RAND,P_bal,logistic,within_child,1.0,,training_child_C_selection,False,,10.0,,,,,,1.0,,
4943,G0,R_RAND,P_bal,logistic,within_child,1.0,,training_child_C_selection,False,,0.01,,,,,,2.0,,
4944,G0,R_RAND,P_bal,logistic,within_child,1.0,,training_child_C_selection,False,,0.1,,,,,,2.0,,
4945,G0,R_RAND,P_bal,logistic,within_child,1.0,,training_child_C_selection,False,,1.0,,,,,,2.0,,
4946,G0,R_RAND,P_bal,logistic,within_child,1.0,,training_child_C_selection,False,,10.0,,,,,,2.0,,
4947,G0,R_RAND,P_bal,logistic,within_child,1.0,,training_child_C_selection,False,,0.01,,,,,,3.0,,
4948,G0,R_RAND,P_bal,logistic,within_child,1.0,,training_child_C_selection,False,,0.1,,,,,,3.0,,
4949,G0,R_RAND,P_bal,logistic,within_child,1.0,,training_child_C_selection,False,,1.0,,,,,,3.0,,
4950,G0,R_RAND,P_bal,logistic,within_child,1.0,,training_child_C_selection,False,,10.0,,,,,,3.0,,
4951,G0,R_RAND,P_bal,logistic,within_child,1.0,,training_child_C_selection,False,,0.01,,,,,,4.0,,
4952,G0,R_RAND,P_bal,logistic,within_child,1.0,,training_child_C_selection,False,,0.1,,,,,,4.0,,
4953,G0,R_RAND,P_bal,logistic,within_child,1.0,,training_child_C_selection,False,,1.0,,,,,,4.0,,
4954,G0,R_RAND,P_bal,logistic,within_child,1.0,,training_child_C_selection,False,,10.0,,,,,,4.0,,
4955,G0,R_RAND,P_bal,logistic,within_child,1.0,,training_child_C_selection,False,,0.01,,,,,,5.0,,
4956,G0,R_RAND,P_bal,logistic,within_child,1.0,,training_child_C_selection,False,,0.1,,,,,,5.0,,
4957,G0,R_RAND,P_bal,logistic,within_child,1.0,,training_child_C_selection,False,,1.0,,,,,,5.0,,
4958,G0,R_RAND,P_bal,logistic,within_child,1.0,,training_child_C_selection,False,,10.0,,,,,,5.0,,
4959,G0,R_RAND,P_bal,logistic,within_child,1.0,,training_child_C_selection,False,,0.01,,,,,,6.0,,
4960,G0,R_RAND,P_bal,logistic,within_child,1.0,,training_child_C_selection,False,,0.1,,,,,,6.0,,
4961,G0,R_RAND,P_bal,logistic,within_child,1.0,,training_child_C_selection,False,,1.0,,,,,,6.0,,
4962,G0,R_RAND,P_bal,logistic,within_child,1.0,,training_child_C_selection,False,,10.0,,,,,,6.0,,
4963,G0,R_RAND,P_bal,logistic,within_child,1.0,,training_child_C_selection,False,,0.01,,,,,,7.0,,
4964,G0,R_RAND,P_bal,logistic,within_child,1.0,,training_child_C_selection,False,,0.1,,,,,,7.0,,
4965,G0,R_RAND,P_bal,logistic,within_child,1.0,,training_child_C_selection,False,,1.0,,,,,,7.0,,
4966,G0,R_RAND,P_bal,logistic,within_child,1.0,,training_child_C_selection,False,,10.0,,,,,,7.0,,
4967,G0,R_RAND,P_bal,logistic,within_child,1.0,,training_child_C_selection,False,,0.01,,,,,,8.0,,
4968,G0,R_RAND,P_bal,logistic,within_child,1.0,,training_child_C_selection,False,,0.1,,,,,,8.0,,
4969,G0,R_RAND,P_bal,logistic,within_child,1.0,,training_child_C_selection,False,,1.0,,,,,,8.0,,
4970,G0,R_RAND,P_bal,logistic,within_child,1.0,,training_child_C_selection,False,,10.0,,,,,,8.0,,
4971,G0,R_RAND,P_bal,logistic,within_child,1.0,,training_child_C_selection,False,,0.01,,,,,,9.0,,
4972,G0,R_RAND,P_bal,logistic,within_child,1.0,,training_child_C_selection,False,,0.1,,,,,,9.0,,
4973,G0,R_RAND,P_bal,logistic,within_child,1.0,,training_child_C_selection,False,,1.0,,,,,,9.0,,
4974,G0,R_RAND,P_bal,logistic,within_child,1.0,,training_child_C_selection,False,,10.0,,,,,,9.0,,
4975,G0,R_RAND,P_bal,logistic,within_child,1.0,,heldout_child_calibration,False,,,,,,,,0.0,,
4976,G0,R_RAND,P_bal,logistic,within_child,1.0,,heldout_child_calibration,False,,,,,,,,1.0,,
4977,G0,R_RAND,P_bal,logistic,within_child,1.0,,heldout_child_calibration,False,,,,,,,,2.0,,
4978,G0,R_RAND,P_bal,logistic,within_child,1.0,,heldout_child_calibration,False,,,,,,,,3.0,,
4979,G0,R_RAND,P_bal,logistic,within_child,1.0,,heldout_child_calibration,False,,,,,,,,4.0,,
4980,G0,R_RAND,P_bal,logistic,within_child,1.0,,heldout_child_calibration,False,,,,,,,,5.0,,
4981,G0,R_RAND,P_bal,logistic,within_child,1.0,,heldout_child_calibration,False,,,,,,,,6.0,,
4982,G0,R_RAND,P_bal,logistic,within_child,1.0,,heldout_child_calibration,False,,,,,,,,7.0,,
4983,G0,R_RAND,P_bal,logistic,within_child,1.0,,heldout_child_calibration,False,,,,,,,,8.0,,
4984,G0,R_RAND,P_bal,logistic,within_child,1.0,,heldout_child_calibration,False,,,,,,,,9.0,,
4985,G0,R_RAND,P_bal,logistic,within_child,1.0,,heldout_child_calibration,False,,,,,,,,10.0,,
4986,G0,R_SUP,P_bal,logistic,within_child,1.0,,training_child_C_selection,False,,0.01,,,,,,0.0,,
4987,G0,R_SUP,P_bal,logistic,within_child,1.0,,training_child_C_selection,False,,0.1,,,,,,0.0,,
4988,G0,R_SUP,P_bal,logistic,within_child,1.0,,training_child_C_selection,False,,1.0,,,,,,0.0,,
4989,G0,R_SUP,P_bal,logistic,within_child,1.0,,training_child_C_selection,False,,10.0,,,,,,0.0,,
4990,G0,R_SUP,P_bal,logistic,within_child,1.0,,training_child_C_selection,False,,0.01,,,,,,1.0,,
4991,G0,R_SUP,P_bal,logistic,within_child,1.0,,training_child_C_selection,False,,0.1,,,,,,1.0,,
4992,G0,R_SUP,P_bal,logistic,within_child,1.0,,training_child_C_selection,False,,1.0,,,,,,1.0,,
4993,G0,R_SUP,P_bal,logistic,within_child,1.0,,training_child_C_selection,False,,10.0,,,,,,1.0,,
4994,G0,R_SUP,P_bal,logistic,within_child,1.0,,training_child_C_selection,False,,0.01,,,,,,2.0,,
4995,G0,R_SUP,P_bal,logistic,within_child,1.0,,training_child_C_selection,False,,0.1,,,,,,2.0,,
4996,G0,R_SUP,P_bal,logistic,within_child,1.0,,training_child_C_selection,False,,1.0,,,,,,2.0,,
4997,G0,R_SUP,P_bal,logistic,within_child,1.0,,training_child_C_selection,False,,10.0,,,,,,2.0,,
4998,G0,R_SUP,P_bal,logistic,within_child,1.0,,training_child_C_selection,False,,0.01,,,,,,3.0,,
4999,G0,R_SUP,P_bal,logistic,within_child,1.0,,training_child_C_selection,False,,0.1,,,,,,3.0,,
5000,G0,R_SUP,P_bal,logistic,within_child,1.0,,training_child_C_selection,False,,1.0,,,,,,3.0,,
5001,G0,R_SUP,P_bal,logistic,within_child,1.0,,training_child_C_selection,False,,10.0,,,,,,3.0,,
5002,G0,R_SUP,P_bal,logistic,within_child,1.0,,training_child_C_selection,False,,0.01,,,,,,4.0,,
5003,G0,R_SUP,P_bal,logistic,within_child,1.0,,training_child_C_selection,False,,0.1,,,,,,4.0,,
5004,G0,R_SUP,P_bal,logistic,within_child,1.0,,training_child_C_selection,False,,1.0,,,,,,4.0,,
5005,G0,R_SUP,P_bal,logistic,within_child,1.0,,training_child_C_selection,False,,10.0,,,,,,4.0,,
5006,G0,R_SUP,P_bal,logistic,within_child,1.0,,training_child_C_selection,False,,0.01,,,,,,5.0,,
5007,G0,R_SUP,P_bal,logistic,within_child,1.0,,training_child_C_selection,False,,0.1,,,,,,5.0,,
5008,G0,R_SUP,P_bal,logistic,within_child,1.0,,training_child_C_selection,False,,1.0,,,,,,5.0,,
5009,G0,R_SUP,P_bal,logistic,within_child,1.0,,training_child_C_selection,False,,10.0,,,,,,5.0,,
5010,G0,R_SUP,P_bal,logistic,within_child,1.0,,training_child_C_selection,False,,0.01,,,,,,6.0,,
5011,G0,R_SUP,P_bal,logistic,within_child,1.0,,training_child_C_selection,False,,0.1,,,,,,6.0,,
5012,G0,R_SUP,P_bal,logistic,within_child,1.0,,training_child_C_selection,False,,1.0,,,,,,6.0,,
5013,G0,R_SUP,P_bal,logistic,within_child,1.0,,training_child_C_selection,False,,10.0,,,,,,6.0,,
5014,G0,R_SUP,P_bal,logistic,within_child,1.0,,training_child_C_selection,False,,0.01,,,,,,7.0,,
5015,G0,R_SUP,P_bal,logistic,within_child,1.0,,training_child_C_selection,False,,0.1,,,,,,7.0,,
5016,G0,R_SUP,P_bal,logistic,within_child,1.0,,training_child_C_selection,False,,1.0,,,,,,7.0,,
5017,G0,R_SUP,P_bal,logistic,within_child,1.0,,training_child_C_selection,False,,10.0,,,,,,7.0,,
5018,G0,R_SUP,P_bal,logistic,within_child,1.0,,training_child_C_selection,False,,0.01,,,,,,8.0,,
5019,G0,R_SUP,P_bal,logistic,within_child,1.0,,training_child_C_selection,False,,0.1,,,,,,8.0,,
5020,G0,R_SUP,P_bal,logistic,within_child,1.0,,training_child_C_selection,False,,1.0,,,,,,8.0,,
5021,G0,R_SUP,P_bal,logistic,within_child,1.0,,training_child_C_selection,False,,10.0,,,,,,8.0,,
5022,G0,R_SUP,P_bal,logistic,within_child,1.0,,training_child_C_selection,False,,0.01,,,,,,9.0,,
5023,G0,R_SUP,P_bal,logistic,within_child,1.0,,training_child_C_selection,False,,0.1,,,,,,9.0,,
5024,G0,R_SUP,P_bal,logistic,within_child,1.0,,training_child_C_selection,False,,1.0,,,,,,9.0,,
5025,G0,R_SUP,P_bal,logistic,within_child,1.0,,training_child_C_selection,False,,10.0,,,,,,9.0,,
5026,G0,R_SUP,P_bal,logistic,within_child,1.0,,heldout_child_calibration,False,,,,,,,,0.0,,
5027,G0,R_SUP,P_bal,logistic,within_child,1.0,,heldout_child_calibration,False,,,,,,,,1.0,,
5028,G0,R_SUP,P_bal,logistic,within_child,1.0,,heldout_child_calibration,False,,,,,,,,2.0,,
5029,G0,R_SUP,P_bal,logistic,within_child,1.0,,heldout_child_calibration,False,,,,,,,,3.0,,
5030,G0,R_SUP,P_bal,logistic,within_child,1.0,,heldout_child_calibration,False,,,,,,,,4.0,,
5031,G0,R_SUP,P_bal,logistic,within_child,1.0,,heldout_child_calibration,False,,,,,,,,5.0,,
5032,G0,R_SUP,P_bal,logistic,within_child,1.0,,heldout_child_calibration,False,,,,,,,,6.0,,
5033,G0,R_SUP,P_bal,logistic,within_child,1.0,,heldout_child_calibration,False,,,,,,,,7.0,,
5034,G0,R_SUP,P_bal,logistic,within_child,1.0,,heldout_child_calibration,False,,,,,,,,8.0,,
5035,G0,R_SUP,P_bal,logistic,within_child,1.0,,heldout_child_calibration,False,,,,,,,,9.0,,
5036,G0,R_SUP,P_bal,logistic,within_child,1.0,,heldout_child_calibration,False,,,,,,,,10.0,,
5037,G0,R_SIM,P_bal,logistic,within_child,1.0,,training_child_C_selection,False,,0.01,,,,,,0.0,,
5038,G0,R_SIM,P_bal,logistic,within_child,1.0,,training_child_C_selection,False,,0.1,,,,,,0.0,,
5039,G0,R_SIM,P_bal,logistic,within_child,1.0,,training_child_C_selection,False,,1.0,,,,,,0.0,,
5040,G0,R_SIM,P_bal,logistic,within_child,1.0,,training_child_C_selection,False,,10.0,,,,,,0.0,,
5041,G0,R_SIM,P_bal,logistic,within_child,1.0,,training_child_C_selection,False,,0.01,,,,,,1.0,,
5042,G0,R_SIM,P_bal,logistic,within_child,1.0,,training_child_C_selection,False,,0.1,,,,,,1.0,,
5043,G0,R_SIM,P_bal,logistic,within_child,1.0,,training_child_C_selection,False,,1.0,,,,,,1.0,,
