source,child,segment,segment_start_s,auc,n
child_spatial_s22_odd_even_blocks_b0,58,1,120.0,0.5447368421052632,48
child_spatial_s22_odd_even_blocks_b0,58,2,240.0,0.54625,50
child_spatial_s22_odd_even_blocks_b0,58,3,360.0,0.4176829268292683,49
child_spatial_s22_odd_even_blocks_b0,58,4,480.0,0.595945945945946,47
child_spatial_s22_odd_even_blocks_b0,59,0,0.0,0.6165980795610425,99
child_spatial_s22_odd_even_blocks_b0,59,1,120.0,0.555,100
child_spatial_s22_odd_even_blocks_b0,59,2,240.0,0.4863013698630137,90
child_spatial_s22_odd_even_blocks_b0,59,3,360.0,0.5451858108108107,90
child_spatial_s22_odd_even_blocks_b0,59,4,480.0,0.6070853462157809,87
child_spatial_s22_odd_even_blocks_b0,59,5,600.0,0.479606188466948,97
child_spatial_s22_odd_even_blocks_b0,61,0,0.0,0.505,50
child_spatial_s22_odd_even_blocks_b0,61,1,120.0,0.43875,50
child_spatial_s22_odd_even_blocks_b0,61,2,240.0,0.40625,50
child_spatial_s22_odd_even_blocks_b0,61,3,360.0,0.6190476190476191,51
child_spatial_s22_odd_even_blocks_b0,61,4,480.0,0.4763157894736842,48
child_spatial_s22_odd_even_blocks_b0,62,0,0.0,0.7368421052631579,47
child_spatial_s22_odd_even_blocks_b0,62,1,120.0,0.6621621621621622,47
child_spatial_s22_odd_even_blocks_b0,62,2,240.0,0.5282051282051281,49
child_spatial_s22_odd_even_blocks_b0,62,4,480.0,0.7177177177177176,46
child_spatial_s22_odd_even_blocks_b0,62,5,600.0,0.613960113960114,48
child_spatial_s22_odd_even_blocks_b0,63,1,120.0,0.5925,50
child_spatial_s22_odd_even_blocks_b0,63,2,240.0,0.43993993993993996,46
child_spatial_s22_odd_even_blocks_b0,63,3,360.0,0.3902116402116402,51
child_spatial_s22_odd_even_blocks_b0,63,4,480.0,0.5261437908496732,43
child_spatial_s22_odd_even_blocks_b0,63,5,600.0,0.6066066066066066,46
child_spatial_s22_odd_even_blocks_b0,64,1,120.0,0.6333333333333333,49
child_spatial_s22_odd_even_blocks_b0,64,2,240.0,0.5157894736842106,48
child_spatial_s22_odd_even_blocks_b0,64,3,360.0,0.4688346883468834,50
child_spatial_s22_odd_even_blocks_b0,64,4,480.0,0.6462500000000001,50
child_spatial_s22_odd_even_blocks_b0,64,5,600.0,0.7154471544715447,50
child_spatial_s22_odd_even_blocks_b0,65,0,0.0,0.722972972972973,45
child_spatial_s22_odd_even_blocks_b0,65,1,120.0,0.5700000000000001,50
child_spatial_s22_odd_even_blocks_b0,65,2,240.0,0.6,51
child_spatial_s22_odd_even_blocks_b0,65,3,360.0,0.503125,48
child_spatial_s22_odd_even_blocks_b0,65,4,480.0,0.55625,50
child_spatial_s22_odd_even_blocks_b0,65,5,600.0,0.6219512195121951,50
child_spatial_s22_odd_even_blocks_b0,66,0,0.0,0.5158730158730158,44
child_spatial_s22_odd_even_blocks_b0,66,1,120.0,0.4653846153846154,49
child_spatial_s22_odd_even_blocks_b0,66,2,240.0,0.7026315789473685,48
child_spatial_s22_odd_even_blocks_b0,66,5,600.0,0.525,50
child_spatial_s22_odd_even_blocks_b0,67,0,0.0,0.6013888888888889,49
child_spatial_s22_odd_even_blocks_b0,67,1,120.0,0.3858974358974359,49
child_spatial_s22_odd_even_blocks_b0,67,2,240.0,0.5011363636363637,51
child_spatial_s22_odd_even_blocks_b0,67,3,360.0,0.5338753387533876,50
child_spatial_s22_odd_even_blocks_b0,67,4,480.0,0.5204678362573099,47
child_spatial_s22_odd_even_blocks_b0,67,5,600.0,0.6504065040650406,50
child_spatial_s22_odd_even_blocks_b0,68,4,480.0,0.3625,38
child_spatial_s22_odd_even_blocks_b0,68,5,600.0,0.3333333333333333,44
child_spatial_s22_odd_even_blocks_b0,69,0,0.0,0.5064102564102564,49
child_spatial_s22_odd_even_blocks_b0,69,1,120.0,0.3175,50
child_spatial_s22_odd_even_blocks_b0,69,2,240.0,0.46625000000000005,50
child_spatial_s22_odd_even_blocks_b0,69,3,360.0,0.6097560975609757,50
child_spatial_s22_odd_even_blocks_b0,69,4,480.0,0.2375,48
child_spatial_s22_odd_even_blocks_b0,69,5,600.0,0.22368421052631576,47
child_spatial_s22_odd_even_blocks_b0,70,0,0.0,0.545,50
child_spatial_s22_odd_even_blocks_b0,70,1,120.0,0.35842293906810035,40
child_spatial_s22_odd_even_blocks_b0,70,4,480.0,0.3787878787878788,41
child_spatial_s22_odd_even_blocks_b0,70,5,600.0,0.6333333333333333,38
child_spatial_s22_odd_even_blocks_b0,71,0,0.0,0.5230352303523035,50
child_spatial_s22_odd_even_blocks_b0,71,1,120.0,0.5725,50
child_spatial_s22_odd_even_blocks_b0,71,2,240.0,0.4401913875598086,49
child_spatial_s22_odd_even_blocks_b0,71,3,360.0,0.7195767195767195,51
child_spatial_s22_odd_even_blocks_b0,71,5,600.0,0.3931623931623931,48
child_spatial_s22_odd_even_blocks_b0,72,3,360.0,0.2939189189189189,45
child_spatial_s22_odd_even_blocks_b0,72,4,480.0,0.4678362573099415,47
child_spatial_s22_odd_even_blocks_b1,0,1,120.0,0.6775,50
child_spatial_s22_odd_even_blocks_b1,0,2,240.0,0.33730158730158727,37
child_spatial_s22_odd_even_blocks_b1,0,3,360.0,0.3194444444444444,41
child_spatial_s22_odd_even_blocks_b1,0,4,480.0,0.5098039215686274,43
child_spatial_s22_odd_even_blocks_b1,0,5,600.0,0.5731707317073171,50
child_spatial_s22_odd_even_blocks_b1,1,0,0.0,0.46689497716894973,97
child_spatial_s22_odd_even_blocks_b1,1,1,120.0,0.3878726287262873,100
child_spatial_s22_odd_even_blocks_b1,1,2,240.0,0.46124999999999994,100
child_spatial_s22_odd_even_blocks_b1,1,3,360.0,0.4365625,100
child_spatial_s22_odd_even_blocks_b1,1,4,480.0,0.4703703703703703,101
child_spatial_s22_odd_even_blocks_b1,1,5,600.0,0.5459693537641572,98
child_spatial_s22_odd_even_blocks_b1,1,6,720.0,0.39876543209876547,101
child_spatial_s22_odd_even_blocks_b1,2,0,0.0,0.45454545454545453,46
child_spatial_s22_odd_even_blocks_b1,2,1,120.0,0.565359477124183,43
child_spatial_s22_odd_even_blocks_b1,2,2,240.0,0.6535626535626535,48
child_spatial_s22_odd_even_blocks_b1,2,3,360.0,0.7841269841269841,44
child_spatial_s22_odd_even_blocks_b1,2,4,480.0,0.44781144781144777,42
child_spatial_s22_odd_even_blocks_b1,2,5,600.0,0.5060606060606061,43
child_spatial_s22_odd_even_blocks_b1,2,6,720.0,0.4861111111111111,45
child_spatial_s22_odd_even_blocks_b1,3,0,0.0,0.5798525798525798,48
child_spatial_s22_odd_even_blocks_b1,3,1,120.0,0.6361111111111112,49
child_spatial_s22_odd_even_blocks_b1,3,2,240.0,0.5650000000000001,50
child_spatial_s22_odd_even_blocks_b1,3,3,360.0,0.5162500000000001,50
child_spatial_s22_odd_even_blocks_b1,3,4,480.0,0.5975609756097562,51
child_spatial_s22_odd_even_blocks_b1,3,5,600.0,0.4625,50
child_spatial_s22_odd_even_blocks_b1,3,6,720.0,0.4280487804878049,51
child_spatial_s22_odd_even_blocks_b1,4,0,0.0,0.5474537037037037,96
child_spatial_s22_odd_even_blocks_b1,4,1,120.0,0.620625,100
child_spatial_s22_odd_even_blocks_b1,4,2,240.0,0.6195395513577332,99
child_spatial_s22_odd_even_blocks_b1,4,3,360.0,0.6121710526315789,99
child_spatial_s22_odd_even_blocks_b1,4,4,480.0,0.483125,100
child_spatial_s22_odd_even_blocks_b1,4,5,600.0,0.5255255255255256,92
child_spatial_s22_odd_even_blocks_b1,4,6,720.0,0.43231707317073176,102
child_spatial_s22_odd_even_blocks_b1,5,0,0.0,0.4528508771929825,50
child_spatial_s22_odd_even_blocks_b1,5,1,120.0,0.27249999999999996,50
child_spatial_s22_odd_even_blocks_b1,5,2,240.0,0.51,50
child_spatial_s22_odd_even_blocks_b1,5,3,360.0,0.58125,50
child_spatial_s22_odd_even_blocks_b1,5,4,480.0,0.44499999999999995,50
child_spatial_s22_odd_even_blocks_b1,5,5,600.0,0.5475000000000001,50
child_spatial_s22_odd_even_blocks_b1,5,6,720.0,0.4512195121951219,51
child_spatial_s22_odd_even_blocks_b1,6,0,0.0,0.40401785714285715,36
child_spatial_s22_odd_even_blocks_b1,6,1,120.0,0.5113636363636364,41
child_spatial_s22_odd_even_blocks_b1,6,2,240.0,0.5151515151515151,42
child_spatial_s22_odd_even_blocks_b1,6,3,360.0,0.445,50
child_spatial_s22_odd_even_blocks_b1,6,4,480.0,0.3678571428571428,43
child_spatial_s22_odd_even_blocks_b1,6,6,720.0,0.4625,43
child_spatial_s22_odd_even_blocks_b1,8,0,0.0,0.4057017543859649,50
child_spatial_s22_odd_even_blocks_b1,8,1,120.0,0.3956639566395663,50
child_spatial_s22_odd_even_blocks_b1,8,2,240.0,0.5771428571428572,45
child_spatial_s22_odd_even_blocks_b1,8,3,360.0,0.5268065268065267,50
child_spatial_s22_odd_even_blocks_b1,8,4,480.0,0.6710526315789473,48
child_spatial_s22_odd_even_blocks_b1,8,5,600.0,0.435,50
child_spatial_s22_odd_even_blocks_b1,8,6,720.0,0.6283783783783784,45
child_spatial_s22_odd_even_blocks_b1,10,0,0.0,0.45721925133689834,45
child_spatial_s22_odd_even_blocks_b1,10,1,120.0,0.43,50
child_spatial_s22_odd_even_blocks_b1,10,2,240.0,0.5059808612440191,49
child_spatial_s22_odd_even_blocks_b1,10,3,360.0,0.348780487804878,51
child_spatial_s22_odd_even_blocks_b1,10,4,480.0,0.6573170731707317,51
child_spatial_s22_odd_even_blocks_b1,10,5,600.0,0.34750000000000003,50
child_spatial_s22_odd_even_blocks_b1,10,6,720.0,0.5658536585365854,51
child_spatial_s22_odd_even_blocks_b1,11,0,0.0,0.518918918918919,47
child_spatial_s22_odd_even_blocks_b1,11,1,120.0,0.5727272727272728,43
child_spatial_s22_odd_even_blocks_b1,11,2,240.0,0.5179425837320574,49
child_spatial_s22_odd_even_blocks_b1,11,3,360.0,0.36124999999999996,50
child_spatial_s22_odd_even_blocks_b1,11,4,480.0,0.5650000000000001,50
child_spatial_s22_odd_even_blocks_b1,11,5,600.0,0.45499999999999996,50
child_spatial_s22_odd_even_blocks_b1,12,0,0.0,0.4407894736842105,50
child_spatial_s22_odd_even_blocks_b1,12,1,120.0,0.4769647696476965,50
child_spatial_s22_odd_even_blocks_b1,12,2,240.0,0.4925,50
child_spatial_s22_odd_even_blocks_b1,12,3,360.0,0.5954545454545455,51
child_spatial_s22_odd_even_blocks_b1,12,4,480.0,0.541025641025641,49
child_spatial_s22_odd_even_blocks_b1,12,5,600.0,0.31,50
child_spatial_s22_odd_even_blocks_b1,12,6,720.0,0.4078947368421053,46
child_spatial_s22_odd_even_blocks_b1,13,0,0.0,0.5175438596491229,50
child_spatial_s22_odd_even_blocks_b1,13,1,120.0,0.3956639566395663,50
child_spatial_s22_odd_even_blocks_b1,13,2,240.0,0.63,50
child_spatial_s22_odd_even_blocks_b1,13,3,360.0,0.51625,50
child_spatial_s22_odd_even_blocks_b1,13,4,480.0,0.41500000000000004,50
child_spatial_s22_odd_even_blocks_b1,13,5,600.0,0.6409090909090909,51
child_spatial_s22_odd_even_blocks_b1,13,6,720.0,0.38249999999999995,50
child_spatial_s22_odd_even_blocks_b1,14,0,0.0,0.551975051975052,50
child_spatial_s22_odd_even_blocks_b1,14,1,120.0,0.4425,50
child_spatial_s22_odd_even_blocks_b1,14,2,240.0,0.5151515151515151,50
child_spatial_s22_odd_even_blocks_b1,14,3,360.0,0.3157894736842105,47
child_spatial_s22_odd_even_blocks_b1,14,4,480.0,0.4799999999999999,50
child_spatial_s22_odd_even_blocks_b1,14,5,600.0,0.4425,50
child_spatial_s22_odd_even_blocks_b1,14,6,720.0,0.5921052631578947,48
child_spatial_s22_odd_even_blocks_b1,15,0,0.0,0.5445344129554657,51
child_spatial_s22_odd_even_blocks_b1,15,1,120.0,0.4621212121212121,41
child_spatial_s22_odd_even_blocks_b1,15,2,240.0,0.4673202614379085,43
child_spatial_s22_odd_even_blocks_b1,15,3,360.0,0.44749999999999995,50
child_spatial_s22_odd_even_blocks_b1,15,4,480.0,0.385,50
child_spatial_s22_odd_even_blocks_b1,15,5,600.0,0.6025,50
child_spatial_s22_odd_even_blocks_b1,15,6,720.0,0.4634920634920635,44
child_spatial_s22_odd_even_blocks_b1,16,0,0.0,0.45614035087719307,50
child_spatial_s22_odd_even_blocks_b1,16,1,120.0,0.5960526315789474,48
child_spatial_s22_odd_even_blocks_b1,16,2,240.0,0.385,50
child_spatial_s22_odd_even_blocks_b1,16,3,360.0,0.415,50
child_spatial_s22_odd_even_blocks_b1,16,4,480.0,0.3903133903133903,48
child_spatial_s22_odd_even_blocks_b1,16,5,600.0,0.4513513513513513,47
child_spatial_s22_odd_even_blocks_b1,16,6,720.0,0.63,50
child_spatial_s22_odd_even_blocks_b1,17,0,0.0,0.4965277777777778,41
child_spatial_s22_odd_even_blocks_b1,17,1,120.0,0.6694444444444445,49
child_spatial_s22_odd_even_blocks_b1,17,5,600.0,0.33783783783783783,47
child_spatial_s22_odd_even_blocks_b1,18,0,0.0,0.4009009009009009,49
child_spatial_s22_odd_even_blocks_b1,18,2,240.0,0.6501501501501501,46
child_spatial_s22_odd_even_blocks_b1,18,3,360.0,0.43157894736842106,48
child_spatial_s22_odd_even_blocks_b1,18,4,480.0,0.43658536585365854,51
child_spatial_s22_odd_even_blocks_b1,18,5,600.0,0.5555555555555556,47
child_spatial_s22_odd_even_blocks_b1,18,6,720.0,0.6216931216931216,51
child_spatial_s22_odd_even_blocks_b1,19,0,0.0,0.4078947368421053,50
child_spatial_s22_odd_even_blocks_b1,19,1,120.0,0.37,50
child_spatial_s22_odd_even_blocks_b1,19,2,240.0,0.3871794871794872,49
child_spatial_s22_odd_even_blocks_b1,19,3,360.0,0.49,50
child_spatial_s22_odd_even_blocks_b1,19,4,480.0,0.4975609756097561,51
child_spatial_s22_odd_even_blocks_b1,19,5,600.0,0.5,49
child_spatial_s22_odd_even_blocks_b1,19,6,720.0,0.4092140921409214,50
child_spatial_s22_odd_even_blocks_b1,20,0,0.0,0.4337899543378996,97
child_spatial_s22_odd_even_blocks_b1,20,1,120.0,0.604251012145749,97
child_spatial_s22_odd_even_blocks_b1,20,2,240.0,0.4946657183499289,93
child_spatial_s22_odd_even_blocks_b1,20,3,360.0,0.36981757877280264,85
child_spatial_s22_odd_even_blocks_b1,20,4,480.0,0.5167763157894737,96
child_spatial_s22_odd_even_blocks_b1,20,5,600.0,0.48161499639509736,92
child_spatial_s22_odd_even_blocks_b1,20,6,720.0,0.5709188224799286,78
child_spatial_s22_odd_even_blocks_b1,21,0,0.0,0.6806451612903226,41
child_spatial_s22_odd_even_blocks_b1,21,1,120.0,0.39766081871345027,47
child_spatial_s22_odd_even_blocks_b1,21,2,240.0,0.6246246246246246,46
child_spatial_s22_odd_even_blocks_b1,21,3,360.0,0.493939393939394,43
child_spatial_s22_odd_even_blocks_b1,21,4,480.0,0.5334821428571428,36
child_spatial_s22_odd_even_blocks_b1,21,5,600.0,0.3369175627240143,40
child_spatial_s22_odd_even_blocks_b1,22,0,0.0,0.4514285714285714,50
child_spatial_s22_odd_even_blocks_b1,22,1,120.0,0.4444444444444445,60
child_spatial_s22_odd_even_blocks_b1,22,2,240.0,0.5375,38
child_spatial_s22_odd_even_blocks_b1,22,3,360.0,0.42682926829268286,51
child_spatial_s22_odd_even_blocks_b1,22,4,480.0,0.5,42
child_spatial_s22_odd_even_blocks_b1,22,6,720.0,0.47500000000000003,50
child_spatial_s22_odd_even_blocks_b1,23,0,0.0,0.5393518518518519,48
child_spatial_s22_odd_even_blocks_b1,23,1,120.0,0.5079365079365079,51
child_spatial_s22_odd_even_blocks_b1,23,2,240.0,0.5025,50
child_spatial_s22_odd_even_blocks_b1,23,3,360.0,0.6550116550116549,50
child_spatial_s22_odd_even_blocks_b1,23,4,480.0,0.6646341463414634,51
child_spatial_s22_odd_even_blocks_b1,23,5,600.0,0.5425,50
child_spatial_s22_odd_even_blocks_b1,23,6,720.0,0.4537037037037037,51
child_spatial_s22_odd_even_blocks_b1,24,0,0.0,0.4911111111111111,68
child_spatial_s22_odd_even_blocks_b1,24,1,120.0,0.5308098591549296,87
child_spatial_s22_odd_even_blocks_b1,24,2,240.0,0.46266233766233766,97
child_spatial_s22_odd_even_blocks_b1,24,3,360.0,0.4975845410628019,87
child_spatial_s22_odd_even_blocks_b1,24,4,480.0,0.4382157926461724,100
child_spatial_s22_odd_even_blocks_b1,24,5,600.0,0.44812499999999994,100
child_spatial_s22_odd_even_blocks_b1,24,6,720.0,0.5609756097560976,101
child_spatial_s22_odd_even_blocks_b1,25,0,0.0,0.3684210526315789,75
child_spatial_s22_odd_even_blocks_b1,25,1,120.0,0.46517857142857144,86
child_spatial_s22_odd_even_blocks_b1,25,2,240.0,0.5145569620253164,99
child_spatial_s22_odd_even_blocks_b1,25,3,360.0,0.45614035087719296,88
child_spatial_s22_odd_even_blocks_b1,25,4,480.0,0.5300675675675676,94
child_spatial_s22_odd_even_blocks_b1,25,5,600.0,0.4196078431372549,77
child_spatial_s22_odd_even_blocks_b1,25,6,720.0,0.46068484464172477,102
child_spatial_s22_odd_even_blocks_b1,26,0,0.0,0.44871794871794873,51
child_spatial_s22_odd_even_blocks_b1,26,1,120.0,0.5067750677506775,50
child_spatial_s22_odd_even_blocks_b1,26,2,240.0,0.45875,50
child_spatial_s22_odd_even_blocks_b1,26,3,360.0,0.4189189189189189,45
child_spatial_s22_odd_even_blocks_b1,26,4,480.0,0.44499999999999995,50
child_spatial_s22_odd_even_blocks_b1,26,5,600.0,0.5194444444444444,46
child_spatial_s22_odd_even_blocks_b1,26,6,720.0,0.6195121951219512,51
child_spatial_s22_odd_even_blocks_b1,27,0,0.0,0.4675925925925926,48
child_spatial_s22_odd_even_blocks_b1,27,1,120.0,0.4363143631436315,50
child_spatial_s22_odd_even_blocks_b1,27,2,240.0,0.43750000000000006,50
child_spatial_s22_odd_even_blocks_b1,27,3,360.0,0.54,50
child_spatial_s22_odd_even_blocks_b1,27,4,480.0,0.4421052631578947,48
child_spatial_s22_odd_even_blocks_b1,27,5,600.0,0.5675,50
child_spatial_s22_odd_even_blocks_b1,27,6,720.0,0.6178861788617886,50
child_spatial_s22_odd_even_blocks_b1,30,0,0.0,0.6903353057199211,52
child_spatial_s22_odd_even_blocks_b1,30,1,120.0,0.6682926829268293,51
child_spatial_s22_odd_even_blocks_b1,30,2,240.0,0.4609756097560976,51
child_spatial_s22_odd_even_blocks_b1,30,3,360.0,0.48648648648648657,48
child_spatial_s22_odd_even_blocks_b1,30,4,480.0,0.5048780487804878,51
child_spatial_s22_odd_even_blocks_b1,30,5,600.0,0.4975609756097561,51
child_spatial_s22_odd_even_blocks_b1,30,6,720.0,0.6926829268292684,51
child_spatial_s22_odd_even_blocks_b1,31,0,0.0,0.40773333333333334,100
child_spatial_s22_odd_even_blocks_b1,31,1,120.0,0.5143237841439041,98
child_spatial_s22_odd_even_blocks_b1,31,2,240.0,0.48809523809523814,88
child_spatial_s22_odd_even_blocks_b1,31,3,360.0,0.5787623066104078,97
child_spatial_s22_odd_even_blocks_b1,31,4,480.0,0.4342403628117914,77
child_spatial_s22_odd_even_blocks_b1,31,5,600.0,0.6094771241830066,89
child_spatial_s22_odd_even_blocks_b1,31,6,720.0,0.4685737308622079,90
child_spatial_s22_odd_even_blocks_b1,32,0,0.0,0.6239316239316239,51
child_spatial_s22_odd_even_blocks_b1,32,1,120.0,0.5528455284552846,50
child_spatial_s22_odd_even_blocks_b1,32,2,240.0,0.6975,50
child_spatial_s22_odd_even_blocks_b1,32,3,360.0,0.6375000000000001,50
child_spatial_s22_odd_even_blocks_b1,32,4,480.0,0.43536585365853653,51
child_spatial_s22_odd_even_blocks_b1,32,5,600.0,0.5850000000000001,50
child_spatial_s22_odd_even_blocks_b1,32,6,720.0,0.5634920634920635,51
child_spatial_s22_odd_even_blocks_b1,33,0,0.0,0.5402597402597403,46
child_spatial_s22_odd_even_blocks_b1,33,1,120.0,0.3776315789473684,48
child_spatial_s22_odd_even_blocks_b1,33,2,240.0,0.5524475524475525,50
child_spatial_s22_odd_even_blocks_b1,33,3,360.0,0.31999999999999995,50
child_spatial_s22_odd_even_blocks_b1,33,4,480.0,0.5225,50
child_spatial_s22_odd_even_blocks_b1,33,5,600.0,0.41025641025641024,50
child_spatial_s22_odd_even_blocks_b1,33,6,720.0,0.5140625,48
child_spatial_s22_odd_even_blocks_b1,34,0,0.0,0.5608974358974359,51
child_spatial_s22_odd_even_blocks_b1,34,1,120.0,0.3875,50
child_spatial_s22_odd_even_blocks_b1,34,2,240.0,0.6352272727272728,51
child_spatial_s22_odd_even_blocks_b1,34,3,360.0,0.2963414634146342,51
child_spatial_s22_odd_even_blocks_b1,34,4,480.0,0.5146341463414634,51
child_spatial_s22_odd_even_blocks_b1,34,5,600.0,0.3775,50
child_spatial_s22_odd_even_blocks_b1,34,6,720.0,0.465,50
child_spatial_s22_odd_even_blocks_b1,35,0,0.0,0.4459459459459459,49
child_spatial_s22_odd_even_blocks_b1,35,2,240.0,0.51,50
child_spatial_s22_odd_even_blocks_b1,35,3,360.0,0.3236842105263158,48
child_spatial_s22_odd_even_blocks_b1,35,4,480.0,0.4275,50
child_spatial_s22_odd_even_blocks_b1,35,5,600.0,0.508108108108108,47
child_spatial_s22_odd_even_blocks_b1,35,6,720.0,0.4027027027027027,47
child_spatial_s22_odd_even_blocks_b1,36,0,0.0,0.33373205741626794,49
child_spatial_s22_odd_even_blocks_b1,36,1,120.0,0.3819444444444444,44
child_spatial_s22_odd_even_blocks_b1,36,3,360.0,0.5757575757575757,50
child_spatial_s22_odd_even_blocks_b1,36,4,480.0,0.4017094017094017,48
child_spatial_s22_odd_even_blocks_b1,36,5,600.0,0.685,50
child_spatial_s22_odd_even_blocks_b1,37,0,0.0,0.6464285714285715,38
child_spatial_s22_odd_even_blocks_b1,37,1,120.0,0.3611111111111111,41
child_spatial_s22_odd_even_blocks_b1,37,2,240.0,0.3541666666666667,38
child_spatial_s22_odd_even_blocks_b1,37,3,360.0,0.5416666666666667,37
child_spatial_s22_odd_even_blocks_b1,37,4,480.0,0.5875,38
child_spatial_s22_odd_even_blocks_b1,37,5,600.0,0.3355263157894737,46
child_spatial_s22_odd_even_blocks_b1,38,0,0.0,0.4800101214574899,102
child_spatial_s22_odd_even_blocks_b1,38,1,120.0,0.4936708860759494,97
child_spatial_s22_odd_even_blocks_b1,38,2,240.0,0.49206349206349204,99
child_spatial_s22_odd_even_blocks_b1,38,3,360.0,0.6024691358024692,101
child_spatial_s22_odd_even_blocks_b1,38,4,480.0,0.5606707317073171,102
child_spatial_s22_odd_even_blocks_b1,38,5,600.0,0.6000000000000001,99
child_spatial_s22_odd_even_blocks_b1,38,6,720.0,0.5553125,100
child_spatial_s22_odd_even_blocks_b1,39,0,0.0,0.5160256410256411,51
child_spatial_s22_odd_even_blocks_b1,39,1,120.0,0.5203252032520325,50
child_spatial_s22_odd_even_blocks_b1,39,2,240.0,0.38375,50
child_spatial_s22_odd_even_blocks_b1,39,3,360.0,0.46341463414634143,51
child_spatial_s22_odd_even_blocks_b1,39,4,480.0,0.6865853658536586,51
child_spatial_s22_odd_even_blocks_b1,39,5,600.0,0.4175,50
child_spatial_s22_odd_even_blocks_b1,39,6,720.0,0.4060975609756098,51
child_spatial_s22_odd_even_blocks_b1,40,0,0.0,0.37419354838709673,41
child_spatial_s22_odd_even_blocks_b1,40,6,720.0,0.4411764705882352,42
child_spatial_s22_odd_even_blocks_b1,41,1,120.0,0.54,50
child_spatial_s22_odd_even_blocks_b1,41,2,240.0,0.2845528455284553,50
child_spatial_s22_odd_even_blocks_b1,41,3,360.0,0.5305555555555556,49
child_spatial_s22_odd_even_blocks_b1,41,4,480.0,0.37777777777777777,49
child_spatial_s22_odd_even_blocks_b1,41,5,600.0,0.45933014354066987,49
child_spatial_s22_odd_even_blocks_b1,41,6,720.0,0.3684210526315789,49
child_spatial_s22_odd_even_blocks_b1,42,0,0.0,0.6160287081339714,49
child_spatial_s22_odd_even_blocks_b1,42,1,120.0,0.4214092140921409,50
child_spatial_s22_odd_even_blocks_b1,42,2,240.0,0.3833333333333333,49
child_spatial_s22_odd_even_blocks_b1,42,3,360.0,0.6333333333333333,49
child_spatial_s22_odd_even_blocks_b1,42,4,480.0,0.45749999999999996,50
child_spatial_s22_odd_even_blocks_b1,42,5,600.0,0.5375,50
child_spatial_s22_odd_even_blocks_b1,42,6,720.0,0.7371273712737128,50
child_spatial_s22_odd_even_blocks_b1,43,0,0.0,0.4305555555555556,49
child_spatial_s22_odd_even_blocks_b1,43,1,120.0,0.5907859078590785,50
child_spatial_s22_odd_even_blocks_b1,43,2,240.0,0.6027777777777777,49
child_spatial_s22_odd_even_blocks_b1,43,3,360.0,0.3121951219512195,51
child_spatial_s22_odd_even_blocks_b1,43,4,480.0,0.35853658536585364,51
child_spatial_s22_odd_even_blocks_b1,43,5,600.0,0.5056980056980057,48
child_spatial_s22_odd_even_blocks_b1,43,6,720.0,0.5138888888888888,49
child_spatial_s22_odd_even_blocks_b1,44,0,0.0,0.4842342342342342,49
child_spatial_s22_odd_even_blocks_b1,44,2,240.0,0.5,41
child_spatial_s22_odd_even_blocks_b1,44,3,360.0,0.6714285714285715,43
child_spatial_s22_odd_even_blocks_b1,44,5,600.0,0.537037037037037,35
child_spatial_s22_odd_even_blocks_b1,44,6,720.0,0.5257452574525745,50
child_spatial_s22_odd_even_blocks_b1,45,0,0.0,0.6133069828722002,89
child_spatial_s22_odd_even_blocks_b1,45,1,120.0,0.31026640675763484,100
child_spatial_s22_odd_even_blocks_b1,45,2,240.0,0.5327767470624614,98
child_spatial_s22_odd_even_blocks_b1,45,3,360.0,0.5573717948717949,98
child_spatial_s22_odd_even_blocks_b1,45,4,480.0,0.4861845972957084,102
child_spatial_s22_odd_even_blocks_b1,45,5,600.0,0.45288326300984527,97
child_spatial_s22_odd_even_blocks_b1,45,6,720.0,0.4609756097560976,102
child_spatial_s22_odd_even_blocks_b1,46,0,0.0,0.5023809523809524,47
child_spatial_s22_odd_even_blocks_b1,46,2,240.0,0.48918918918918913,47
child_spatial_s22_odd_even_blocks_b1,46,3,360.0,0.6060975609756097,51
child_spatial_s22_odd_even_blocks_b1,46,4,480.0,0.3766666666666667,40
child_spatial_s22_odd_even_blocks_b1,46,6,720.0,0.4222222222222222,49
child_spatial_s22_odd_even_blocks_b1,47,0,0.0,0.4946581196581197,51
child_spatial_s22_odd_even_blocks_b1,47,1,120.0,0.5040650406504065,50
child_spatial_s22_odd_even_blocks_b1,47,2,240.0,0.49250000000000005,50
child_spatial_s22_odd_even_blocks_b1,47,3,360.0,0.46625000000000005,50
child_spatial_s22_odd_even_blocks_b1,47,4,480.0,0.49375,50
child_spatial_s22_odd_even_blocks_b1,47,5,600.0,0.5585365853658537,51
child_spatial_s22_odd_even_blocks_b1,47,6,720.0,0.6260162601626016,50
child_spatial_s22_odd_even_blocks_b1,48,0,0.0,0.4711934156378601,36
child_spatial_s22_odd_even_blocks_b1,48,1,120.0,0.5208333333333334,46
child_spatial_s22_odd_even_blocks_b1,48,3,360.0,0.39999999999999997,51
child_spatial_s22_odd_even_blocks_b1,48,4,480.0,0.43137254901960786,43
child_spatial_s22_odd_even_blocks_b1,49,0,0.0,0.27027027027027023,46
child_spatial_s22_odd_even_blocks_b1,49,1,120.0,0.4878048780487805,50
child_spatial_s22_odd_even_blocks_b1,49,2,240.0,0.52125,50
child_spatial_s22_odd_even_blocks_b1,49,3,360.0,0.4219512195121951,51
